,35.640000,0.000700,0.000000,0.000000,0.000000
,37.400000,1.498200,0.680800,1.019975,1.320304
,37.690000,1.656500,0.748100,1.239228,1.614158
,37.800000,1.683800,0.759300,1.278509,1.668075
,37.810000,1.694400,0.763600,1.293844,1.688962
,37.800000,1.695400,0.766600,1.299694,1.690873
,37.810000,1.694400,0.764900,1.296047,1.688962
,37.810000,1.695400,0.765300,1.297490,1.690873
,37.810000,1.695400,0.765600,1.297998,1.690873
,37.900000,1.695400,0.765900,1.298507,1.690873
,37.900000,1.703800,0.770600,1.312948,1.708163
,37.900000,1.703800,0.769600,1.311244,1.708163
,37.900000,1.703800,0.771300,1.314141,1.708163
,37.900000,1.703800,0.770800,1.313289,1.708163
,37.930000,1.703800,0.770900,1.313459,1.708163
,37.900000,1.706800,0.772900,1.319186,1.713963
,38.130000,1.703800,0.771900,1.315163,1.708163
,38.000000,1.726100,0.782200,1.350155,1.753100
,38.000000,1.713400,0.775900,1.329427,1.727567
,37.900000,1.713400,0.775400,1.328570,1.727567
,38.000000,1.703800,0.771300,1.314141,1.708163
,38.000000,1.713400,0.776900,1.331140,1.727567
