,34.500000,0.000700,0.000000,0.000000,0.000000
,36.000000,1.402500,0.594600,0.833927,1.157506
,36.340000,1.529200,0.672000,1.027622,1.376003
,36.390000,1.559200,0.691800,1.078655,1.430616
,36.400000,1.563800,0.697000,1.089969,1.438816
,36.410000,1.564500,0.703800,1.101095,1.440461
,36.410000,1.565500,0.705800,1.104930,1.442108
,36.430000,1.565500,0.706800,1.106495,1.442108
,36.500000,1.567200,0.707600,1.108951,1.445407
,36.420000,1.573500,0.711100,1.118916,1.457011
,36.500000,1.566500,0.708100,1.109239,1.443757
,36.510000,1.573500,0.710800,1.118444,1.457011
,36.500000,1.574500,0.709800,1.117580,1.458675
,36.460000,1.573500,0.709500,1.116398,1.457011
,36.500000,1.569800,0.707600,1.110790,1.450370
,36.460000,1.573500,0.707300,1.112937,1.457011
,36.500000,1.569800,0.704500,1.105924,1.450370
,36.500000,1.573500,0.707000,1.112464,1.457011
,36.600000,1.573500,0.708300,1.114510,1.457011
,36.570000,1.582500,0.711000,1.125158,1.473738
,36.600000,1.579800,0.710600,1.122606,1.468701
,36.600000,1.582500,0.712600,1.127690,1.473738
,36.600000,1.582500,0.714100,1.130063,1.473738
,36.600000,1.582500,0.714800,1.131171,1.473738
,36.620000,1.582500,0.714000,1.129905,1.473738
