,29.800000,0.000700,0.000000,0.000000,0.000000
,31.100000,1.063000,0.573800,0.609949,0.664634
,31.400000,1.148600,0.618900,0.710869,0.776422
,31.430000,1.169600,0.629400,0.736146,0.804604
,31.540000,1.171300,0.630200,0.738153,0.807474
,31.500000,1.178900,0.634200,0.747658,0.818081
,31.500000,1.176300,0.632700,0.744245,0.814209
,31.500000,1.176300,0.632500,0.744010,0.814209
,31.500000,1.176300,0.632500,0.744010,0.814209
,31.570000,1.176300,0.632400,0.743892,0.814209
,31.600000,1.180900,0.634700,0.749517,0.820996
,31.600000,1.183300,0.635900,0.752460,0.823921
,31.600000,1.183300,0.635700,0.752224,0.823921
,31.600000,1.183300,0.635700,0.752224,0.823921
,31.600000,1.183300,0.635500,0.751987,0.823921
,31.600000,1.183600,0.635400,0.752059,0.823921
,31.600000,1.183300,0.635400,0.751869,0.823921
,31.600000,1.183300,0.635200,0.751632,0.823921
,31.600000,1.183300,0.635200,0.751632,0.823921
,31.690000,1.183300,0.635000,0.751395,0.823921
