,16.500000,0.000700,0.000000,0.000000,0.000000
,16.550000,0.070700,0.038500,0.002722,0.002935
,16.560000,0.070700,0.038500,0.002722,0.002945
,16.600000,0.070700,0.038400,0.002715,0.002947
,16.580000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002951
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
,16.600000,0.070700,0.038400,0.002715,0.002956
