,27.600000,0.000700,0.000000,0.000000,0.000000
,28.600000,0.930000,0.504600,0.469278,0.509055
,28.710000,0.988300,0.535500,0.529235,0.574983
,28.790000,0.995000,0.538600,0.535907,0.582704
,28.800000,1.000000,0.541300,0.541300,0.588380
,28.800000,1.000700,0.541600,0.541979,0.589093
,28.800000,1.000700,0.541600,0.541979,0.589093
,28.800000,1.000700,0.541400,0.541779,0.589093
,28.800000,1.000700,0.541400,0.541779,0.589093
,28.800000,1.000700,0.541400,0.541779,0.589093
,28.800000,1.000700,0.541300,0.541679,0.589093
,28.800000,1.000700,0.541300,0.541679,0.589093
,28.840000,1.000700,0.541300,0.541679,0.589093
,28.900000,1.003000,0.542400,0.544027,0.591953
